Country Name,Country Code,Year,GDP
Senegal,SEN,1964,1188930645.0
Singapore,SGP,1964,894153311.4
Sierra Leone,SLE,1964,372012091.5
Somalia,SOM,1964,229529912.7
Sub-Saharan Africa (excluding high income),SSA,1964,43801439277.0
Sub-Saharan Africa,SSF,1964,43814559610.0
Suriname,SUR,1964,134400000.0
Sweden,SWE,1964,22718426804.0
Eswatini,SWZ,1964,64980554.01
Seychelles,SYC,1964,15393031.56
Syrian Arab Republic,SYR,1964,1339494290.0
Chad,TCD,1964,392247517.7
East Asia & Pacific (IDA & IBRD countries),TEA,1964,81001305880.0
Togo,TGO,1964,234572186.5
Thailand,THA,1964,3889129942.0
Middle East & North Africa (IDA & IBRD countries),TMN,1964,22069291934.0
South Asia (IDA & IBRD),TSA,1964,69320094074.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,43814559610.0
Trinidad and Tobago,TTO,1964,711893367.6
Tunisia,TUN,1964,1025866792.0
Turkiye,TUR,1964,11177777778.0
Tanzania,TZA,1964,3748840925.0
Uganda,UGA,1964,589056603.8
Upper middle income,UMC,1964,215000000000.0
Uruguay,URY,1964,1970588235.0
United States,USA,1964,684000000000.0
St. Vincent and the Grenadines,VCT,1964,14758296.44
"Venezuela, RB",VEN,1964,8192413793.0
World,WLD,1964,1830000000000.0
South Africa,ZAF,1964,11955995218.0
Zambia,ZMB,1964,839428571.4
Zimbabwe,ZWE,1964,1217138000.0
Africa Eastern and Southern,AFE,1965,30374910060.0
Africa Western and Central,AFW,1965,16934480010.0
Arab World,ARB,1965,26772088212.0
Australia,AUS,1965,25976164156.0
Austria,AUT,1965,10081145818.0
Burundi,BDI,1965,158994963.0
Belgium,BEL,1965,17597783297.0
Benin,BEN,1965,289908680.4
Burkina Faso,BFA,1965,422916789.7
Bangladesh,BGD,1965,5906636792.0
"Bahamas, The",BHS,1965,300392156.9
Belize,BLZ,1965,40110040.11
Bermuda,BMU,1965,114339050.3
Bolivia,BOL,1965,598333333.3
Barbados,BRB,1965,105021384.3
Brunei Darussalam,BRN,1965,114039500.6
Botswana,BWA,1965,45788696.33
Central African Republic,CAF,1965,150574795.4
Canada,CAN,1965,54649410479.0
Switzerland,CHE,1965,16780226225.0
Chile,CHL,1965,6108679126.0
China,CHN,1965,70436008642.0
Cote d'Ivoire,CIV,1965,919771228.8
Cameroon,CMR,1965,814083265.5
"Congo, Rep.",COG,1965,198318064.0
Colombia,COL,1965,5760761905.0
Costa Rica,CRI,1965,592981162.3
Caribbean small states,CSS,1965,941955802.2
Germany,DEU,1965,134000000000.0
Denmark,DNK,1965,10870670470.0
Dominican Republic,DOM,1965,888100000.0
Algeria,DZA,1965,3136284307.0
East Asia & Pacific (excluding high income),EAP,1965,94481207865.0
Early-demographic dividend,EAR,1965,194000000000.0
East Asia & Pacific,EAS,1965,231000000000.0
Europe & Central Asia,ECS,1965,676000000000.0
Ecuador,ECU,1965,2387047396.0
"Egypt, Arab Rep.",EGY,1965,4948667540.0
Euro area,EMU,1965,413000000000.0
Spain,ESP,1965,25497831759.0
Ethiopia,ETH,1965,2159998591.0
European Union,EUU,1965,467000000000.0
Fragile and conflict affected situations,FCS,1965,40813674762.0
Finland,FIN,1965,8679620317.0
Fiji,FJI,1965,147084750.0
France,FRA,1965,102000000000.0
Faroe Islands,FRO,1965,57954522.42
Gabon,GAB,1965,226474285.8
United Kingdom,GBR,1965,102000000000.0
Ghana,GHA,1965,2064788732.0
Equatorial Guinea,GNQ,1965,64748333.33
Greece,GRC,1965,7689148374.0
Guatemala,GTM,1965,1331399900.0
Guyana,GUY,1965,213235294.1
High income,HIC,1965,1610000000000.0
"Hong Kong SAR, China",HKG,1965,2435078534.0
Honduras,HND,1965,508650000.0
Heavily indebted poor countries (HIPC),HPC,1965,27407155530.0
Haiti,HTI,1965,353251800.0
IBRD only,IBD,1965,450000000000.0
IDA & IBRD total,IBT,1965,510000000000.0
IDA total,IDA,1965,57731457660.0
IDA blend,IDB,1965,17681807373.0
IDA only,IDX,1965,41186080423.0
India,IND,1965,59556105229.0
Ireland,IRL,1965,3035655794.0
"Iran, Islamic Rep.",IRN,1965,6197319929.0
Iraq,IRQ,1965,2335785506.0
Iceland,ISL,1965,531569563.9
Israel,ISR,1965,4304281997.0
Italy,ITA,1965,70554398250.0
Jamaica,JAM,1965,972159611.1
Jordan,JOR,1965,599759760.1
Japan,JPN,1965,97338107606.0
Kenya,KEN,1965,997919320.8
St. Kitts and Nevis,KNA,1965,13593932.32
"Korea, Rep.",KOR,1965,3120861499.0
Kuwait,KWT,1965,2097199161.0
Liberia,LBR,1965,229260800.0
Libya,LBY,1965,1804979679.0
Least developed countries: UN classification,LDC,1965,34376613040.0
Sri Lanka,LKA,1965,1698319328.0
Lower middle income,LMC,1965,123000000000.0
Low & middle income,LMY,1965,391000000000.0
Lesotho,LSO,1965,54879978.05
Late-demographic dividend,LTE,1965,298000000000.0
Luxembourg,LUX,1965,929477284.8
Morocco,MAR,1965,2948331090.0
Madagascar,MDG,1965,833563473.0
Middle East & North Africa,MEA,1965,33355527573.0
Mexico,MEX,1965,21840000000.0
Middle income,MIC,1965,376000000000.0
Myanmar,MMR,1965,367053117.2
Middle East & North Africa (excluding high income),MNA,1965,24847602751.0
Mauritania,MRT,1965,255340475.0
Mauritius,MUS,1965,230024160.6
Malaysia,MYS,1965,2956337669.0
North America,NAC,1965,797000000000.0
New Caledonia,NCL,1965,159594492.5
Niger,NER,1965,673383510.8
Nigeria,NGA,1965,5874537650.0
Netherlands,NLD,1965,22688478855.0
Norway,NOR,1965,8111945661.0
Nepal,NPL,1965,735267082.3
New Zealand,NZL,1965,5706251654.0
OECD members,OED,1965,1570000000000.0
Oman,OMN,1965,63279974.69
Pakistan,PAK,1965,5929231415.0
Panama,PAN,1965,852485300.0
Philippines,PHL,1965,6517349772.0
Papua New Guinea,PNG,1965,344176055.1
Pre-demographic dividend,PRE,1965,30896554193.0
Puerto Rico,PRI,1965,2881500000.0
Portugal,PRT,1965,4901711248.0
Paraguay,PRY,1965,443587301.6
Post-demographic dividend,PST,1965,1530000000000.0
French Polynesia,PYF,1965,176534588.4
Rwanda,RWA,1965,148799980.0
South Asia,SAS,1965,74300329652.0
Saudi Arabia,SAU,1965,2647955558.0
Sudan,SDN,1965,1447701149.0
Senegal,SEN,1965,1210058228.0
Singapore,SGP,1965,974644096.1
Sierra Leone,SLE,1965,359523809.5
El Salvador,SLV,1965,877720000.0
Somalia,SOM,1965,243725898.0
Sub-Saharan Africa (excluding high income),SSA,1965,47294334234.0
Sub-Saharan Africa,SSF,1965,47307327016.0
Suriname,SUR,1965,154150000.0
Sweden,SWE,1965,25000191834.0
Eswatini,SWZ,1965,70279971.89
Seychelles,SYC,1965,15603031.99
Syrian Arab Republic,SYR,1965,1472036551.0
Chad,TCD,1965,416926303.3
East Asia & Pacific (IDA & IBRD countries),TEA,1965,94384459809.0
Togo,TGO,1965,264505506.0
Thailand,THA,1965,4388937649.0
Middle East & North Africa (IDA & IBRD countries),TMN,1965,24617799780.0
South Asia (IDA & IBRD),TSA,1965,74300329652.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1965,47307327016.0
Trinidad and Tobago,TTO,1965,736568861.9
Tunisia,TUN,1965,991047619.0
Turkiye,TUR,1965,11966666667.0
Tanzania,TZA,1965,3817226546.0
Uganda,UGA,1965,884502310.0
Upper middle income,UMC,1965,242000000000.0
Uruguay,URY,1965,1893103448.0
United States,USA,1965,742000000000.0
St. Vincent and the Grenadines,VCT,1965,15108295.56
"Venezuela, RB",VEN,1965,8427777778.0
World,WLD,1965,1990000000000.0
South Africa,ZAF,1965,13068994772.0
Zambia,ZMB,1965,1082857143.0
Zimbabwe,ZWE,1965,1311435800.0
Africa Eastern and Southern,AFE,1966,33049155473.0
Africa Western and Central,AFW,1966,18048039302.0
Arab World,ARB,1966,28352060773.0
Australia,AUS,1966,27307844369.0
Austria,AUT,1966,10982543233.0
Burundi,BDI,1966,165444571.4
Belgium,BEL,1966,18894891312.0
Benin,BEN,1966,302925235.2
Burkina Faso,BFA,1966,433889766.2
Bangladesh,BGD,1966,6439687854.0
"Bahamas, The",BHS,1966,340000000.0
Belize,BLZ,1966,44450044.45
Bermuda,BMU,1966,134173375.3
Bolivia,BOL,1966,662500000.0
Barbados,BRB,1966,113194462.5
Brunei Darussalam,BRN,1966,132757528.0
Botswana,BWA,1966,51465655.39
Central African Republic,CAF,1966,157930018.1
Canada,CAN,1966,61252415405.0
Switzerland,CHE,1966,18019402374.0
Chile,CHL,1966,7162633082.0
China,CHN,1966,76720005492.0
Cote d'Ivoire,CIV,1966,1024102880.0
Cameroon,CMR,1966,851112534.6
"Congo, Rep.",COG,1966,220613582.0
Colombia,COL,1966,5428518519.0
Costa Rica,CRI,1966,647305630.2
Caribbean small states,CSS,1966,1060211694.0
Germany,DEU,1966,143000000000.0
Denmark,DNK,1966,11931739859.0
Dominican Republic,DOM,1966,983900000.0
Algeria,DZA,1966,3039859187.0
East Asia & Pacific (excluding high income),EAP,1966,103000000000.0
Early-demographic dividend,EAR,1966,191000000000.0
East Asia & Pacific,EAS,1966,259000000000.0
Europe & Central Asia,ECS,1966,732000000000.0
Ecuador,ECU,1966,2429308639.0
"Egypt, Arab Rep.",EGY,1966,5278005612.0
Euro area,EMU,1966,447000000000.0
Spain,ESP,1966,29580564480.0
Ethiopia,ETH,1966,2324466416.0
European Union,EUU,1966,506000000000.0
Fragile and conflict affected situations,FCS,1966,43238591721.0
Finland,FIN,1966,9305312888.0
Fiji,FJI,1966,150603925.5
France,FRA,1966,110000000000.0
Faroe Islands,FRO,1966,64397131.08
Gabon,GAB,1966,245849781.3
United Kingdom,GBR,1966,109000000000.0
Ghana,GHA,1966,2138028169.0
"Gambia, The",GMB,1966,44212081.35
Equatorial Guinea,GNQ,1966,69110000.0
Greece,GRC,1966,8591522487.0
Guatemala,GTM,1966,1390700000.0
Guyana,GUY,1966,228705882.4
High income,HIC,1966,1760000000000.0
"Hong Kong SAR, China",HKG,1966,2489845017.0
Honduras,HND,1966,549950000.0
Heavily indebted poor countries (HIPC),HPC,1966,29546591560.0
Haiti,HTI,1966,368948600.0
IBRD only,IBD,1966,455000000000.0
IDA & IBRD total,IBT,1966,521000000000.0
IDA total,IDA,1966,62126772803.0
IDA blend,IDB,1966,19234910584.0
IDA only,IDX,1966,44063162107.0
India,IND,1966,45581230504.0
Ireland,IRL,1966,3198820904.0
"Iran, Islamic Rep.",IRN,1966,6789938672.0
Iraq,IRQ,1966,2530306096.0
Iceland,ISL,1966,638349755.2
Israel,ISR,1966,4676353690.0
Italy,ITA,1966,76446251295.0
Jamaica,JAM,1966,1096759561.0
Jordan,JOR,1966,657999736.8
Japan,JPN,1966,113000000000.0
Kenya,KEN,1966,1164519674.0
St. Kitts and Nevis,KNA,1966,14469078.18
"Korea, Rep.",KOR,1966,3929055144.0
Kuwait,KWT,1966,2391199044.0
Liberia,LBR,1966,244459500.0
Libya,LBY,1966,2312438535.0
Least developed countries: UN classification,LDC,1966,37271686786.0
Sri Lanka,LKA,1966,1751470588.0
Lower middle income,LMC,1966,112000000000.0
Low & middle income,LMY,1966,398000000000.0
Lesotho,LSO,1966,56699977.32
Late-demographic dividend,LTE,1966,323000000000.0
Luxembourg,LUX,1966,976717015.5
Morocco,MAR,1966,2876401297.0
Madagascar,MDG,1966,900264584.6
Middle East & North Africa,MEA,1966,35719093594.0
Mexico,MEX,1966,24320000000.0
Middle income,MIC,1966,382000000000.0
Myanmar,MMR,1966,293103478.5
Middle East & North Africa (excluding high income),MNA,1966,26305840617.0
Mauritania,MRT,1966,266533605.2
Mauritius,MUS,1966,227534083.5
Malaysia,MYS,1966,3143517944.0
North America,NAC,1966,874000000000.0
New Caledonia,NCL,1966,164206536.4
Niger,NER,1966,702296078.6
Nigeria,NGA,1966,6366917453.0
Netherlands,NLD,1966,24705121842.0
Norway,NOR,1966,8753940267.0
Nepal,NPL,1966,906811943.8
New Zealand,NZL,1966,5917437956.0
OECD members,OED,1966,1710000000000.0
Oman,OMN,1966,67759972.9
Pakistan,PAK,1966,6561108778.0
Panama,PAN,1966,928833000.0
Philippines,PHL,1966,7189017888.0
Papua New Guinea,PNG,1966,390992062.6
Pre-demographic dividend,PRE,1966,33638649403.0
Puerto Rico,PRI,1966,3170500000.0
Portugal,PRT,1966,5370108031.0
Paraguay,PRY,1966,465888888.9
Post-demographic dividend,PST,1966,1670000000000.0
French Polynesia,PYF,1966,215659453.6
Rwanda,RWA,1966,124525702.9
South Asia,SAS,1966,61634144134.0
Saudi Arabia,SAU,1966,2920555557.0
Sudan,SDN,1966,1485344828.0
Senegal,SEN,1966,1246908186.0
Singapore,SGP,1966,1096425608.0
Sierra Leone,SLE,1966,375630252.1
El Salvador,SLV,1966,929520000.0
Somalia,SOM,1966,257375897.0
Sub-Saharan Africa (excluding high income),SSA,1966,51087667657.0
Sub-Saharan Africa,SSF,1966,51101227868.0
Suriname,SUR,1966,190350000.0
Sweden,SWE,1966,27194141951.0
Eswatini,SWZ,1966,76859969.26
Seychelles,SYC,1966,16443033.71
Syrian Arab Republic,SYR,1966,1342287557.0
Chad,TCD,1966,432794921.7
East Asia & Pacific (IDA & IBRD countries),TEA,1966,103000000000.0
Togo,TGO,1966,305227594.8
Thailand,THA,1966,5279230817.0
Middle East & North Africa (IDA & IBRD countries),TMN,1966,26062551137.0
South Asia (IDA & IBRD),TSA,1966,61634144134.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1966,51101227868.0
Trinidad and Tobago,TTO,1966,723735635.5
Tunisia,TUN,1966,1040952381.0
Turkiye,TUR,1966,14100000000.0
Tanzania,TZA,1966,4377998825.0
Uganda,UGA,1966,925381492.4
Upper middle income,UMC,1966,265000000000.0
Uruguay,URY,1966,1805555556.0
United States,USA,1966,813000000000.0
St. Vincent and the Grenadines,VCT,1966,16099959.75
"Venezuela, RB",VEN,1966,8781333333.0
World,WLD,1966,2150000000000.0
South Africa,ZAF,1966,14211394315.0
Zambia,ZMB,1966,1264285714.0
Zimbabwe,ZWE,1966,1281749500.0
Africa Eastern and Southern,AFE,1967,35933757402.0
Africa Western and Central,AFW,1967,16495768073.0
Arab World,ARB,1967,30601967881.0
Australia,AUS,1967,30442724871.0
Austria,AUT,1967,11680319625.0
Burundi,BDI,1967,178297142.9
Belgium,BEL,1967,20252508995.0
Benin,BEN,1967,306221953.1
Burkina Faso,BFA,1967,450753923.5
Bangladesh,BGD,1967,7253575688.0
"Bahamas, The",BHS,1967,390196078.4
Belize,BLZ,1967,47431255.75
Bermuda,BMU,1967,155102980.1
Bolivia,BOL,1967,748250000.0
Barbados,BRB,1967,125553936.2
Brunei Darussalam,BRN,1967,139029537.2
Botswana,BWA,1967,58642354.09
Central African Republic,CAF,1967,163820513.6
Canada,CAN,1967,65856924424.0
Switzerland,CHE,1967,19397044714.0
Chile,CHL,1967,7057478295.0
China,CHN,1967,72881364882.0
Cote d'Ivoire,CIV,1967,1082922725.0
Cameroon,CMR,1967,936175260.0
"Congo, Rep.",COG,1967,237397428.1
Colombia,COL,1967,5825170438.0
Costa Rica,CRI,1967,699456618.9
Caribbean small states,CSS,1967,1193809347.0
Germany,DEU,1967,145000000000.0
Denmark,DNK,1967,13059064375.0
Dominican Republic,DOM,1967,1034800000.0
Algeria,DZA,1967,3370870376.0
East Asia & Pacific (excluding high income),EAP,1967,100000000000.0
Early-demographic dividend,EAR,1967,208000000000.0
East Asia & Pacific,EAS,1967,281000000000.0
Europe & Central Asia,ECS,1967,777000000000.0
Ecuador,ECU,1967,2553595172.0
"Egypt, Arab Rep.",EGY,1967,5605484299.0
Euro area,EMU,1967,475000000000.0
Spain,ESP,1967,32594186212.0
Ethiopia,ETH,1967,2461762003.0
European Union,EUU,1967,539000000000.0
Fragile and conflict affected situations,FCS,1967,44174621790.0
Finland,FIN,1967,9467428626.0
Fiji,FJI,1967,162625885.9
France,FRA,1967,119000000000.0
Faroe Islands,FRO,1967,66225403.56
Gabon,GAB,1967,271543680.0
United Kingdom,GBR,1967,113000000000.0
Ghana,GHA,1967,1748837209.0
"Gambia, The",GMB,1967,46695006.96
Equatorial Guinea,GNQ,1967,72317446.93
Greece,GRC,1967,9275600800.0
Guatemala,GTM,1967,1453500000.0
Guyana,GUY,1967,250176470.6
High income,HIC,1967,1880000000000.0
"Hong Kong SAR, China",HKG,1967,2692474989.0
Honduras,HND,1967,598100000.0
Heavily indebted poor countries (HIPC),HPC,1967,30437412380.0
Haiti,HTI,1967,369124200.0
IBRD only,IBD,1967,474000000000.0
IDA & IBRD total,IBT,1967,543000000000.0
IDA total,IDA,1967,64429850042.0
IDA blend,IDB,1967,19334017379.0
Indonesia,IDN,1967,5667756628.0
IDA only,IDX,1967,46462725703.0
India,IND,1967,50134942204.0
Ireland,IRL,1967,3445739915.0
"Iran, Islamic Rep.",IRN,1967,7555383690.0
Iraq,IRQ,1967,2551522657.0
Iceland,ISL,1967,630567115.8
Israel,ISR,1967,4735101852.0
Italy,ITA,1967,84207912986.0
Jamaica,JAM,1967,1148014311.0
Jordan,JOR,1967,631679747.3
Japan,JPN,1967,132000000000.0
Kenya,KEN,1967,1232559507.0
St. Kitts and Nevis,KNA,1967,16742338.25
"Korea, Rep.",KOR,1967,4855892446.0
Kuwait,KWT,1967,2441599023.0
Liberia,LBR,1967,261024300.0
Libya,LBY,1967,2726986913.0
Least developed countries: UN classification,LDC,1967,39756391347.0
Sri Lanka,LKA,1967,1859465021.0
Lower middle income,LMC,1967,120000000000.0
Low & middle income,LMY,1967,415000000000.0
Lesotho,LSO,1967,59261976.3
Late-demographic dividend,LTE,1967,317000000000.0
Luxembourg,LUX,1967,983052314.9
Morocco,MAR,1967,3046345314.0
Madagascar,MDG,1967,956436932.1
Middle East & North Africa,MEA,1967,38474318202.0
Mexico,MEX,1967,26560000000.0
Middle income,MIC,1967,398000000000.0
Mali,MLI,1967,275494477.6
Myanmar,MMR,1967,420359035.9
Middle East & North Africa (excluding high income),MNA,1967,28630544839.0
Mauritania,MRT,1967,282615310.2
Mauritius,MUS,1967,238439290.9
Malaysia,MYS,1967,3188924677.0
North America,NAC,1967,926000000000.0
New Caledonia,NCL,1967,180036767.6
Niger,NER,1967,665586872.3
Nigeria,NGA,1967,5203237919.0
Netherlands,NLD,1967,27103938851.0
Norway,NOR,1967,9577383653.0
Nepal,NPL,1967,841974025.5
New Zealand,NZL,1967,6016017494.0
OECD members,OED,1967,1830000000000.0
Oman,OMN,1967,107151832.5
Pakistan,PAK,1967,7464510710.0
Panama,PAN,1967,1034376400.0
Philippines,PHL,1967,7724873935.0
Papua New Guinea,PNG,1967,441728182.7
Pre-demographic dividend,PRE,1967,33207024788.0
Puerto Rico,PRI,1967,3532700000.0
Portugal,PRT,1967,6002607030.0
Paraguay,PRY,1967,492674603.2
Post-demographic dividend,PST,1967,1790000000000.0
French Polynesia,PYF,1967,220984367.6
Rwanda,RWA,1967,159560018.0
South Asia,SAS,1967,67988908261.0
Saudi Arabia,SAU,1967,3257022223.0
Sudan,SDN,1967,1608333333.0
Senegal,SEN,1967,1246480766.0
Singapore,SGP,1967,1238035816.0
Solomon Islands,SLB,1967,25203524.03
Sierra Leone,SLE,1967,348895027.6
El Salvador,SLV,1967,976200000.0
Somalia,SOM,1967,271781886.8
Sub-Saharan Africa (excluding high income),SSA,1967,52466543012.0
Sub-Saharan Africa,SSF,1967,52480175560.0
Suriname,SUR,1967,220700000.0
Sweden,SWE,1967,29517675437.0
Eswatini,SWZ,1967,74759970.1
Seychelles,SYC,1967,16632032.13
Syrian Arab Republic,SYR,1967,1580229795.0
Chad,TCD,1967,449826322.6
East Asia & Pacific (IDA & IBRD countries),TEA,1967,100000000000.0
Togo,TGO,1967,327215843.6
Thailand,THA,1967,5638461442.0
Middle East & North Africa (IDA & IBRD countries),TMN,1967,28365755340.0
South Asia (IDA & IBRD),TSA,1967,67988908261.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1967,52480175560.0
Trinidad and Tobago,TTO,1967,761981474.0
Tunisia,TUN,1967,1085714286.0
Turkiye,TUR,1967,15644444444.0
Tanzania,TZA,1967,4565132047.0
Uganda,UGA,1967,967240655.2
Upper middle income,UMC,1967,272000000000.0
Uruguay,URY,1967,1597142857.0
United States,USA,1967,860000000000.0
St. Vincent and the Grenadines,VCT,1967,15835106.03
"Venezuela, RB",VEN,1967,9250000000.0
World,WLD,1967,2290000000000.0
South Africa,ZAF,1967,15821393671.0
Zambia,ZMB,1967,1368000000.0
Zimbabwe,ZWE,1967,1397002000.0
Africa Eastern and Southern,AFE,1968,38749864977.0
Africa Western and Central,AFW,1968,17022696447.0
Arab World,ARB,1968,34974202380.0
Australia,AUS,1968,32714085234.0
Austria,AUT,1968,12549016579.0
Burundi,BDI,1968,183200000.0
Belgium,BEL,1968,21654856965.0
Benin,BEN,1968,326323105.3
Burkina Faso,BFA,1968,460442689.4
Bangladesh,BGD,1968,7483685771.0
"Bahamas, The",BHS,1968,444901960.8
Belize,BLZ,1968,44999910.0
Bermuda,BMU,1968,150000000.0
Bolivia,BOL,1968,849333333.3
Barbados,BRB,1968,125733668.6
Brunei Darussalam,BRN,1968,160818235.9
Botswana,BWA,1968,66248441.42
Central African Republic,CAF,1968,191767441.6
Canada,CAN,1968,72048833006.0
Switzerland,CHE,1968,20712102794.0
Chile,CHL,1968,7192102967.0
China,CHN,1968,70846276051.0
Cote d'Ivoire,CIV,1968,1281281277.0
Cameroon,CMR,1968,1046191218.0
"Congo, Rep.",COG,1968,251247457.8
Colombia,COL,1968,5960212869.0
Costa Rica,CRI,1968,773841494.3
Caribbean small states,CSS,1968,1249827169.0
Germany,DEU,1968,156000000000.0
Denmark,DNK,1968,13505573867.0
Dominican Republic,DOM,1968,1079100000.0
Algeria,DZA,1968,3852147027.0
East Asia & Pacific (excluding high income),EAP,1968,101000000000.0
Early-demographic dividend,EAR,1968,228000000000.0
East Asia & Pacific,EAS,1968,311000000000.0
Europe & Central Asia,ECS,1968,819000000000.0
Ecuador,ECU,1968,2582179864.0
"Egypt, Arab Rep.",EGY,1968,5932242991.0
Euro area,EMU,1968,510000000000.0
Spain,ESP,1968,32417481065.0
Ethiopia,ETH,1968,2619948865.0
European Union,EUU,1968,578000000000.0
Fragile and conflict affected situations,FCS,1968,48568838756.0
Finland,FIN,1968,8915770473.0
Fiji,FJI,1968,166952937.1
France,FRA,1968,130000000000.0
Faroe Islands,FRO,1968,65186666.67
Gabon,GAB,1968,294468564.2
United Kingdom,GBR,1968,108000000000.0
Ghana,GHA,1968,1666666667.0
"Gambia, The",GMB,1968,41160065.86
Equatorial Guinea,GNQ,1968,67514285.71
Greece,GRC,1968,10090674767.0
Guatemala,GTM,1968,1610500000.0
Guyana,GUY,1968,229750000.0
High income,HIC,1968,2040000000000.0
"Hong Kong SAR, China",HKG,1968,2716964388.0
Honduras,HND,1968,646800000.0
Heavily indebted poor countries (HIPC),HPC,1968,32454194329.0
Haiti,HTI,1968,367968800.0
Hungary,HUN,1968,4870283626.0
IBRD only,IBD,1968,501000000000.0
IDA & IBRD total,IBT,1968,573000000000.0
IDA total,IDA,1968,67855625543.0
IDA blend,IDB,1968,20403706830.0
Indonesia,IDN,1968,7076465300.0
IDA only,IDX,1968,48881625217.0
India,IND,1968,53085455871.0
Ireland,IRL,1968,3378701147.0
"Iran, Islamic Rep.",IRN,1968,8623172960.0
Iraq,IRQ,1968,2896598841.0
Iceland,ISL,1968,481532847.6
Israel,ISR,1968,5427155199.0
Italy,ITA,1968,91275077145.0
Jamaica,JAM,1968,1083839133.0
Jordan,JOR,1968,561119775.6
Japan,JPN,1968,157000000000.0
Kenya,KEN,1968,1353295459.0
St. Kitts and Nevis,KNA,1968,14600000.0
"Korea, Rep.",KOR,1968,6119394892.0
Kuwait,KWT,1968,2662798935.0
Liberia,LBR,1968,276820700.0
Libya,LBY,1968,3850623096.0
Least developed countries: UN classification,LDC,1968,41993452462.0
